	log2.quantNorm.TPM.centroid
MYL2	0.0282933267676274
MYL3	0.185538764787261
MYLK2	0.0800535586597279
MYLPF	0.272547907199945
MYO18B	0.133543075730164
MYOM3	0.151578536929116
MYOZ2	0.087697284397436
MYPN	0.011368109750451
NLRP8	0.208672804117904
NRAP	0.0928703631268357
NUDT8	5.72787063995636
OR10H1	0.134546398170086
OR4N4	0.0256864002004657
OR52I1	0.084858115078643
OTX1	1.54307238584519
P4HA3	2.1690637272753
PCDHA13	0.140149946436369
PCDHA1	0.469908111282449
PCDHA6	0.394834506385559
PCGEM1	3.10787165063049
PNLIP	0.0463116952646023
POTEB	0.00959573343029571
PRIM2	3.91995142015825
PRKAG3	0.0126173812485397
PROC	0.303617115067166
RAMP1	7.96816968328082
RAPSN	0.1217235905869
RDH12	1.26657056023847
RDM1	0.356542798228589
RELN	0.763771028323118
RLN1	3.42272534400989
RLN2	2.06805990536539
RPGRIP1	0.430287570375136
RPRML	0.325202618015747
RYR2	2.20305038193054
SCGB1D2	3.27367520993908
SERPINA4	0.120856587796513
SGCD	1.42643468514528
SHD	0.0502216535821981
SLC17A4	0.0482922291979461
SLC22A10	0.230495995819189
SLC26A3	0.371192827508738
SLC38A4	0.381821625724322
SLC4A4	6.17107852030593
SLC6A3	0.157420903352465
SLC7A13	0.127098571348108
SLN	0.169106790655243
SLURP1	0.0126064022809358
SMPX	0.152941924671221
SMS	7.81784048306498
SP5	2.54473934114077
SPINK1	1.87171570325661
SPON2	9.31282647130676
ST18	0.201084905367837
STAP1	0.568064888226125
STON2	1.23282972045858
SYCE1L	3.89315578158059
SYNPO2L	0.0618793814837996
SYT1	1.77348707357148
TBX10	0.440219938545259
TCAP	0.855143599540111
TFF3	7.47254667837495
TM4SF20	0.00847757789438146
TMED6	0.574696184381446
TMEM132D	0.199226752502233
TMEM145	0.572556175966217
TMOD4	0.199321058207911
TNNI1	0.941545916576042
TNNI2	0.591626071458081
TNNT1	0.15140917681759
TNNT3	0.172799867841379
TRDN	0.0311517523045446
TRIM54	0.157071846979893
TRIM55	0.00785232909924731
TRIM63	0.1901887403144
TRIM72	0.00718127248503583
TSPAN19	0.559760907256501
TTN	0.367964564572688
TTR	1.34777238361804
UNC45B	0.0343700834857596
UNC5A	0.935491591343723
VGF	0.618240629776638
VSTM2A	1.2799636452262
XIRP1	0.081778862765349
XIRP2	0.00655123072249477
ZMYND10	1.17560348007401
ZP1	0.552372093431032
ABCC8	0.793116504847003
ACER3	2.96612767272224
ADAM21	0.377878807222801
ADAM2	0.394495390026518
ADARB2	0.87108891373694
ADCY1	1.84181535954714
ADD2	0.699356055136515
AGMAT	1.55355483167325
AGR3	2.84789099097973
AGT	2.66427789305427
ALOX15	1.1586232537657
ALX1	0.09464189411488
AMPD3	3.20171822956413
ANKRD29	2.55629862525001
ANKRD34B	0.490309344695796
ARSH	0.136264950044062
ATP11A	3.0260661179859
ATP12A	0.14135632197368
ATP8A2	0.411784611031512
B3GAT1	3.82679901845039
B3GNT6	0.746860027104164
B4GALNT4	3.16190193917377
BARX1	0.189687115123914
BCL2L10	0.932194542816809
BICC1	1.65569906688368
BRSK2	0.856733011828933
C1ORF87	0.0881069968856131
C2ORF70	0.438759958467667
C7ORF10	2.20222364487465
CA8	1.17383985276255
CACNA1D	3.4090756759152
CADPS	1.54517366500265
CCDC144NL	0.0751224699022627
CD163L1	0.557857957674493
CDH10	1.09204740877743
CDH7	0.748561010628151
CELSR3	1.10824149618725
CGA	0.539641152374583
CHRM3	1.24643231092622
COL10A1	1.51612561497501
COL2A1	1.54516700732254
COL9A2	5.59915112847219
CRISP3	3.47124658533997
CST2	2.78322840981685
DIRAS2	0.261935323904369
DLL3	0.341987901784518
DLX1	4.27891896811115
DLX6	0.430656530853488
DNAH8	0.956208621083773
DNAI2	0.0171116774461752
DNASE2B	3.86352567174334
DYTN	0.0141219322845628
EBF2	0.501311421349927
ELAVL2	0.965866977477817
EML6	0.630930132152018
EN2	0.411781821211962
EPHA8	0.300008716120634
ERG	2.70555266535623
F3	6.11760400927211
F5	2.81218082703468
FABP6	0.00697265094078683
FAM189A1	1.26894382505616
FAM19A5	2.22782498028263
FAM81A	2.10060906257657
FBLL1	1.37870082483676
FFAR2	3.18863217218127
FNIP2	3.28151733954619
FOLH1B	3.05204710278406
FOXB2	0.183972092281237
FOXD1	1.67649762316332
FOXD3	0.66958396337321
FOXL2	0.675012720858463
FRK	1.59631802740838
FZD8	2.86963321545278
GABBR2	0.0874631795765286
GABRA2	0.0476996361905678
GDA	0.0631270688594109
GHR	3.77339390009966
GJB1	6.45077634946793
GJB6	0.223447289421693
GLDC	0.567411333820334
GP2	4.12655509468768
GPR116	2.77496927008681
GPRC5D	0.984245638369576
GREM1	2.97655174165964
GRID2	0.00874976048281388
GRIN3A	1.15277095326965
GRM7	0.185439089558493
GRPR	0.853551103989574
GUCY1B2	0.0311865604711463
H2AFY2	4.6015357069295
HABP2	0.176747907866356
HIST1H2BH	0.637087953596025
HLA-DMB	5.48143745815757
HNF1B	2.61821052057675
HOXD1	0.460117544945488
HS6ST2	0.900656644057723
IHH	2.7389544378279
INSM1	1.69724894599094
KCNC2	1.9718070225367
KCNG3	0.801601006045076
KCNH8	0.793384185458428
KCNN2	4.68017960337738
KCNS3	3.25654702753368
KHDRBS3	3.28371417080095
KIAA0087	0.153368678167473
KIAA1239	0.018783683071782
KIF25	0.283868629654908
KLHL35	1.42853529919397
KLRG2	0.376236031167238
KRT75	0.0751245409953169
LAMB4	0.046186856710033
LAMC2	3.27569825592181
LANCL3	0.129497648107837
LINGO1	1.44083877712969
LPPR1	0.767542533824682
LPPR3	0.0917856939700159
LRRC31	0.779356303103087
LRRC7	0.721429969999599
LRRN1	3.33661490211917
LUZP2	3.1526048727499
MCOLN2	1.56823129002531
MCOLN3	0.590315056614203
MEGF11	0.0820612092467116
MEX3A	2.10724639594472
MFSD4	1.74814302311843
MFSD6L	1.43694880014853
MGAT5B	0.561671340572258
MMEL1	1.0489779884007
MNX1	1.33160575469829
MTUS2	0.692626919659863
MUC2	0.33698520687166
MYO6	5.10712430216783
MYT1	0.19270017340102
NCALD	3.97169237065392
NETO2	2.44675120842307
NKAIN1	3.41472803750883
NKX2-1	0.114424010017129
NKX2-2	0.146484530558694
NKX6-1	0.263447596284845
NPY	10.1062697916712
NR2E1	0.0431446907209498
OCLN	3.47323510468611
OGDHL	1.85548045017952
OLIG1	0.202128192724703
ONECUT2	0.633213994617051
OR13A1	0.572342508391596
OR51E1	4.64639894516171
P2RY1	2.17206821588273
PABPC1L2B	3.69312461633674
PAX1	0.175423781063318
PCBP3	1.17033294066134
PCDHB10	1.8232092213001
PCDHB16	1.67443869976466
PCDHB8	1.18679302969616
PCDHB9	1.24937422053421
PDE3B	3.71206342246044
PEX10	5.54346254824608
PLA1A	4.58925945174462
PLA2G2A	9.52671422212897
PLA2G7	5.26563989910803
POPDC3	1.09869835968991
POU4F1	0.0237755486121122
PPAP2C	5.65394883504441
PPAPDC1A	1.33968336149576
PPP3R2	0.048717728148829
PRAME	0.14665195589045
PRB3	0.258805223221416
PRSS3	0.199867455631542
PTK6	2.53314983847172
PTPRT	1.21922862827586
RGS17	2.01258253143242
RIMBP2	0.574266757367771
ROPN1B	1.5909292138965
ROPN1	0.405902218631544
RORB	1.14139908118667
SAMD13	3.05884087573265
SAMD5	2.51534492386374
SCGN	2.2428451816496
SERPINA11	1.68125227423834
SERPINA6	0.0140583978158932
SH3RF1	5.06746427988152
SHH	0.598677064513932
SHISA3	0.338494928970138
SLC10A4	0.331278676656374
SLC12A1	0.0764576630403605
SLC18A3	0.0232516072761965
SLC22A15	1.05756580992612
SLC22A16	0.201294501031597
SLC24A2	0.0416921805788157
SLC3A1	0.603545113110218
SLC44A5	0.644991874249077
SLC5A1	2.85125258148349
SLCO1B3	0.221985980739978
SNAP91	2.24820701790906
SNTN	0.34188605020751
SOX3	0.00233238768535913
SSPO	1.03898979338633
SSTR1	2.03564652614072
ST6GAL2	0.412476983501825
STEAP4	7.09262362076412
SULT4A1	0.28386719745565
TAC1	0.748547135051849
TBX1	3.80114254175113
TDO2	0.257173263131384
TDRD1	1.92330756677145
TDRD6	0.765025144075703
TEKT1	0.0733714336114388
THEG	0.423351367106379
TMC1	0.195022227221795
TMEM105	0.124210926842144
TMEM217	0.876713752931812
TMEM26	1.65568472357217
TMEM45B	4.23404058474291
TMEM63C	0.358428425722934
TOX2	2.37031389227752
TOX3	2.5577685914471
TPO	0.515913953026365
TRIM46	0.916108120268803
TRPM2	2.20761340556437
TYRP1	0.248206856016403
UGT2B10	0.00515378905474055
UGT2B15	0.283336452437077
ULBP2	0.508885509015631
VTN	0.394664511437286
WDR66	0.587684347043302
WNK2	4.69414174545551
WT1	0.487380091105133
