	S1	S2	S3
KCNH3	-0.00454887711250209	0.0446668335614345	0.0819885376771592
KCNJ15	-0.0274161366187667	-0.049396795256006	0.511308655290673
KCNJ5	0.0607112833126643	-0.0985637727946597	0.344583079218898
KCNK3	-0.404139459501595	0.343977363273431	0.395262560777102
KCNMB1	-0.278225007407209	-0.65077725244725	0.426848984441826
KCNN4	-1.51057304044179	0.712238394555411	0.298182760727897
KCNQ5	-0.0404771630326041	-0.00446277409711112	0.237645756051457
KCNS1	0.0213778376352997	0.243446630934245	0.342689614890424
KCTD14	0.0535880215302903	-0.835948217382363	0.507860202631366
KCTD8	0.178515024433298	-0.0685202230386436	0.163135239350378
KIAA1210	-0.165457822108153	-0.11805696016157	0.901976226297235
KIAA1644	-0.114754940674852	-0.145715165852417	0.406302505230575
KLF8	-0.00867187308580209	-0.0619658311937968	0.232983539615809
KLHL14	0.0738977648244539	-0.0433317373980396	0.140546024979003
KLHL4	0.0296428010608265	0.00155422365077686	0.0796910627339511
KLK10	-0.441819289451859	-0.216886338099425	0.398445983226894
KLK11	-0.918754563849395	-0.0775441132631639	0.477244890107555
KLK1	-0.139215079179736	-0.589814412868816	0.526055519761863
KLRB1	-0.178128971830085	-0.290978876164265	0.243683276167054
KLRC1	-0.0252215053189858	-0.0387264746410259	0.124028565377546
KLRD1	0.00104878886738443	0.00377546740132604	0.144133520649902
KRT13	-0.309871594437746	-0.368122258596641	1.96515979234747
KRT14	-0.326996138280052	-0.580709200405632	0.903491725502346
KRT15	-1.12646779368525	-1.31536637402559	1.24169102327919
KRT16	-0.0473372188787917	0.0884643769399984	0.683869170579219
KRT17	-1.3052472684716	-0.616948301443086	0.805929593526764
KRT19	-0.680623569207713	-0.535757461508102	0.443638765479292
KRT23	-0.441897668132856	-0.540752200929249	0.94222783243046
KRT4	-0.0527437063093554	0.0347085371919761	1.04007859495075
KRT5	-1.32945377323301	-1.14986835167846	1.28264205506473
KRT6A	0.0487807592842551	0.140265962229412	0.676808531011448
KRT6B	0.0364068347498526	0.0972116737954932	0.304396721296063
KRT6C	0.00183603048658497	0.0749759437034629	0.186623160843234
KRT7	-1.02547543502111	-0.732290330503887	0.942956123661576
KSR1	-0.107670568794353	-0.177529478988474	0.429053175640779
KY	0.225077641699662	-0.0818867338802232	0.242233949948675
L1CAM	0.0565064242765869	-0.124795426211843	0.310879146097901
L3MBTL4	-0.0811569347617909	-0.169928999906279	0.35147134710643
LAMB3	-0.778305639543791	-0.809369732752531	1.03123134783337
LAMP3	-0.113566676570371	0.131307177392993	0.435157640101558
LCN2	-0.607974588952237	-0.892223829689012	1.05532951349331
LCNL1	-0.000559060423638145	0.00842213155322451	0.0998029833041549
LDB3	0.26338751322839	-0.612919938133201	0.451760069554318
LECT1	-0.0222819904225071	0.324483496943402	0.326841339252165
LEFTY1	-0.150262389187114	0.149395450977253	0.220929246606488
LGALS7	-0.0786521610628368	-0.0132217060885435	0.415797163039335
LGALS9C	-0.0364165036714922	-0.0852418468930701	0.109869918358441
LGI3	0.0437424440688069	-0.14759667125376	0.2498500199057
LGR6	0.370635487715692	-0.148118985494198	0.606792658923559
LIPE	-0.0165391225648708	-0.203752698206922	0.218045365740607
LIX1	0.129497403110503	-0.0380673254690255	0.448121712266404
LMAN1L	0.0417959330572911	-0.79919307813259	0.224490688469949
LMOD1	-0.297362107439661	-0.583377939614562	0.509224308745197
LONRF3	-0.0212746348412947	-0.0295401635424516	0.330962183046795
LPA	0.00822721524062989	0.0178334446213609	0.117873775103138
LPHN3	0.0396853716651955	-0.0651613242978209	0.286403112412269
LRAT	-0.126068955111753	0.433088552317122	0.27369805158262
LRFN5	0.00251731230163366	-0.00353702791382369	0.256944206166228
LRMP	-0.0593396889607623	-0.0814001820387539	0.289629338223038
LRP1B	0.0434085176704672	0.00835503077356892	0.0767745643455738
LRP4	0.0268832210315492	-0.240289157304262	0.308923730632657
LSAMP	0.0418954338550663	-0.695744363789739	0.670626380518352
LTF	-1.20286342905902	-0.805746323334897	2.03724665114439
LY6D	-0.0148342105599989	0.026737703293868	0.990659475059445
LY6G6D	0.115588668791712	-0.273460219819213	0.631227887416192
LY75	-0.0268432454171554	0.0286454686770571	0.431751566945597
MACC1	-0.0820604920880492	0.0697091892183721	0.369311022698939
MAGED4B	-1.09642368887805	0.946363550803474	0.626475890094327
MAGED4	-1.25355446351743	0.60728272699295	0.277129504772588
MAL	0.201487540648763	-0.358006848061748	0.13500648146225
MAMLD1	0.0704551804927056	-0.128052609215951	0.315757085116768
MAT1A	-0.010996255975187	0.0393320737494849	0.0740429228809561
MCC	-0.237896852900674	-0.0722653517907497	0.599445554509269
MCF2	0.0601292443827316	-0.0228521697437018	0.0865864996409259
MDFI	-0.664593022377113	0.975480496708339	0.613514396016385
MECOM	-0.15779639406772	-0.0195727589265683	0.493112069882148
MEG3	-0.011118333499418	-0.397579450854381	0.123502954641829
MEIS1	-0.214698475877435	-0.374280184335562	0.288098906340353
MEIS2	-0.296216022134932	-0.524136438360065	0.690710463584366
MET	-0.26093780035923	-0.17475097472294	0.72036448973504
MFAP5	0.0601077973986521	-0.0544794265148654	0.366060165797373
MME	0.149968129096171	-1.14405297570451	0.731105790290169
MMP7	-0.710895334851915	-0.180306376424912	0.516509031582262
MPP2	-0.0433346838539262	-0.326544811407385	0.381631494798214
MPZ	0.234240070569247	-0.285137944890486	0.339364148038132
MRGPRF	-0.257584634900211	-0.52038308007476	0.268566274631981
MSLN	0.0894292814982051	-0.0946727294875871	0.874348500612534
MSMB	-0.37175147154288	-0.794040259963423	1.50604416004351
MST1R	-0.0998520243252114	0.0909168081450416	0.209396240296507
MT1A	0.208197936516406	-0.578966307352039	0.404377690391606
MT1G	0.624042577011322	-1.44757199070699	0.350272050828805
MT1L	0.268873928340586	-1.1914191427527	0.546962234546677
MTMR8	0.0596774533493425	-0.0889107211965425	0.154318948348136
MUC12	-0.447240272252118	0.555939599187722	0.417412297994924
MUC15	-0.0482467020057725	0.0413693846051577	0.364530735546861
MUC16	0.0230800772562001	0.111538894447492	0.141689444637899
MUC20	-0.293456565089254	-0.27798686963751	0.323995129746478
MUC4	-0.138163667625261	-0.075635842008442	1.28286841184222
MUC5B	0.0907456460074707	0.0991708888724979	0.189786098038926
MYH11	-0.442723121870075	-0.649027509847673	0.85761456991427
MYL9	-0.419979538850073	-0.711851833109318	0.470744360851328
MYLK	-0.224901747536453	-0.560802766643035	0.910793778092867
MYO3A	0.0014505488649515	-0.00625603575315222	0.0384171259363228
MYOCD	0.0121102592391538	-0.173164894034211	0.707307598463649
MYOF	-0.241017745263246	-0.258489421541764	0.764113880371424
NACAD	-0.0951902107721949	-0.158106644226527	0.262792336382121
NAV2	-0.150291133811703	-0.0403202810962998	0.571148476316734
NCAM1	0.230006284313322	-0.328053041733746	0.435081243842172
NCCRP1	-0.0856754502735402	0.0195517894536661	0.359898626239874
NDP	0.219561486958077	-0.290537325593934	0.307240046364016
NECAB1	-0.0228988613707768	-0.234341717327853	0.312319955165581
NEFH	-1.14682808865147	-1.39584992783192	1.26604157313839
NELL1	0.113937661600038	-0.0796418202490358	0.446315933135126
NEURL3	-0.182912654923113	-0.0199404059802611	0.333916905280461
NGFR	-0.330518594357331	-0.427940147479082	0.456463144685219
NHS	-0.000704083078024001	-0.106053707692881	0.332496769386241
NINL	-0.560231326936095	-0.0136789775307725	0.210322781732013
NIPAL4	-0.0204728227251685	-0.0570624075766382	0.241699419650564
NKAPL	0.0225940817059209	-0.105774712838015	0.184455176583279
NLRP2	0.483858987992447	0.346543109684893	0.698870379811086
NLRP9	0.0517244965435637	0.157927995354234	0.375312525489575
NMUR1	-0.0261507808006584	-0.0192924301874342	0.208596904796397
NOS1	0.0390653162693295	0.0496583994892334	0.330419140757312
NOS2	0.071638819100991	0.141333717501905	0.351300346087536
NPAS4	0.0453509117040476	-0.00907560009238234	0.112213701386785
NPTX1	0.0753005269328798	-0.00408144143831326	0.250985631219005
NRG1	0.00705283363683299	-0.151359803067621	0.446444093245225
NRG2	-0.0430204311330161	-0.120765222140335	0.416532476975764
NRG4	0.168022254735278	-0.0733221264010135	0.59974192181622
NRK	0.26834079835568	-0.12675214875809	0.229568497391415
NRXN1	0.0442497185491984	0.000399456652808854	0.309532726621477
NTF3	-0.059202563876431	-0.09595096670877	0.163205020717945
NTF4	-0.383883262858229	-0.408114758737874	0.632347760700177
NTN1	-0.238048083976056	-0.146567561636268	0.596998806993072
NTN4	-0.558830515730334	-0.0180323351568316	0.733899855161674
NTRK3	0.0124905971218881	-0.232051934239968	0.386335380065263
NYNRIN	-0.104082521340458	-0.233138712231417	0.708358422671718
OGN	0.0290158194234344	-0.471882448637424	0.631268867976325
OLFM4	-0.908197359876679	-0.77312060559405	1.8578581831292
OLFML2A	-0.106933567825405	-0.327208162163989	0.384231853267264
OR7A5	-0.0101639864541859	0.00633089178511219	0.171966543409054
OR7C1	-0.0341625618242854	0.00599658228885438	0.235164470721443
ORM1	1.02754835223811	0.0873326061044065	2.01423654739369
ORM2	0.450354686963238	-1.12243806430917	1.10988072303439
OXER1	-0.0921820765045941	-0.186948121874202	0.308658830420472
P2RX1	-0.0612312032268602	-0.252287574512734	0.458458321616161
P2RX2	0.239987648240054	-0.124445248097097	0.192931226200744
P2RY12	-0.0171627878723406	0.0327713101628972	0.257892448544369
P2RY2	0.0531502657167268	-0.140474023387637	0.331857843517666
PADI3	0.0125596206143486	0.00737496657999166	0.257707818655678
PAGE4	-0.0796471212596818	-1.26712402059994	0.257073284745204
PAK3	0.0475620762420696	0.00646279870352906	0.231181492576055
PAK7	-0.00659152463699235	-0.0583086041366374	0.206986338578906
PALM3	0.0592554690261544	-0.0178233938830236	0.283123325734606
PAPL	0.015151102402043	-0.00300456480044228	0.0590784799923321
PCDH7	-0.156640228543332	-0.319731435403969	0.747349338318327
PCDH8	-0.0902718098339074	0.224113330427744	0.607253147455868
PCDH9	0.0403818271998867	-0.0790721548611159	0.284912086552872
PCP4L1	-0.2304205127286	-0.17679878743561	0.847665644427227
PCP4	-0.583945376001802	-0.811570879892418	0.446773865109624
PCSK2	0.0570505141345487	-0.0211104708652029	0.18966558243432
PCYT1B	-0.0262624457285432	-0.031374075091493	0.196125151164989
PDE11A	0.429809569448521	-0.490038737125643	0.675551476419266
PDE1C	0.0950033903931309	0.0428475293206341	0.196900594765756
PDE4A	-0.19787167409684	-0.240920294788487	0.360113652092808
PDE6B	-0.193896110409582	0.104670472202188	0.32177009068394
PDE8B	-0.866348398679573	0.44911468799116	0.559565317126336
PDK4	-0.114325459518865	-0.183625955310275	0.797425696299785
PDPN	-0.326261825741635	-0.337596553312806	0.454600956159712
PDZRN4	-0.0795811364319981	-0.376188807110966	0.468955942952719
PEBP4	0.241467413963041	-1.48146516997029	0.15748248102551
PEG10	0.248739386822347	-0.0812156288146835	0.505401424474848
PENK	0.362135995852033	-0.127509504914143	0.608895910791431
PGM5P2	0.207620413374903	-0.049054895284078	0.576112708150928
PGM5	-0.317958480741189	-0.89631448614314	0.729946923593936
PGR	0.0587360865293619	-0.0670127105207746	0.366658141945634
PHYHD1	0.144181925299393	-1.23398686379915	0.317815421597913
PHYHIP	-0.215354118013544	-0.13707776773769	0.336744518636948
PI15	0.127601687251655	-0.373665762901289	0.771401757568128
PI3	-0.628028187366912	0.0178850790550069	0.717320344458938
PIGR	-1.07454958642583	0.404667642290532	0.850317580133324
PIK3C2G	0.0203941881108199	-0.0131769757565864	0.179517831715322
PIPOX	0.00228645453446515	-0.14823612071491	0.27959177346607
PLA2G3	0.0070871830492061	0.0361287323812527	0.117620651089849
PLA2G4D	0.197679495955396	0.167316249129017	1.00851742305584
PLAC8	-0.241870813855635	-0.0664690197174942	0.287529069375224
PLCH2	-0.438665087789903	-0.274181342041599	0.263717432862978
PLD5	0.0714302804167353	0.22814536171973	0.295256574125568
PLEKHG4B	-0.167696969821352	0.207912046689135	0.167064121182744
PLEKHH2	-0.0640258023868614	0.0300655177332693	0.176678206655649
PLIN4	-0.0120341508543801	-0.604921091187426	0.291523134190601
PLLP	-0.220671796671387	-0.331653727757197	0.403304977266011
PLP1	0.093291035648416	-0.290105843933074	0.495411663304607
PMP2	0.102575790851468	-0.0433933699771372	0.147161839369258
PNCK	-0.106790099891882	-0.739342409870516	0.164509540287259
POF1B	0.187883951290766	-0.0400193641161169	0.509216981864673
PON1	0.706346406944122	0.217712220103451	0.632948408599878
PON3	-0.00990017032333738	-0.0292618791735029	0.359087754583727
POU2AF1	-0.0540082089366801	0.102743276814863	0.373445960598937
PPARGC1A	0.127254432605328	-0.191462807727504	0.456253680095073
PPP1R1A	0.132410466031735	-0.28718763128272	0.339958616249101
PPP1R3C	-0.0540346683485102	-0.230760807766418	0.339773974608311
PRDM6	0.0156895834076705	-0.119195109144362	0.128949975305879
PRDM8	-0.185903124801201	-0.568201981098198	1.26255436986643
PRELID2	-0.0279893938425604	-0.101105183978413	0.154878748439895
PRICKLE2	-0.0708237907161868	-0.235322338507359	0.396104402276467
PRIMA1	-0.0535432019378128	-0.253242086193709	0.50538787401297
PRKCB	0.0779264940105183	-0.219292222971365	0.41830757055478
PRODH	-0.107640521951595	-0.158772876840429	0.413704075303646
PROK1	0.0523288918169422	-0.224384028175356	0.650128461887063
PROM1	-0.0212461128870393	-0.20921250695384	1.02850515146099
PRPH2	0.0352898759893283	-0.0207394250562952	0.157696006273215
PRRG4	-0.0618035167053941	-0.377025604471402	0.459116877408579
PRSS12	-0.0204688788959317	-0.0651773578442548	0.434809180614116
PRSS16	-0.947578708986706	0.0922903591983479	0.357809009064356
PRSS21	0.0915858176572098	-0.24821124034616	0.669343955898268
PRSS45	-0.00274672579749148	0.0133485426163059	0.0934233396055088
PRSS50	-0.0128875211179345	0.0335558784135549	0.162614679514701
PRTFDC1	-0.0461524216156772	-0.156663104612172	0.1594176288286
PSCA	-0.37980540624862	0.237867189152329	0.758062299216955
PTCHD1	-0.0439954373889015	-0.0754264160714385	0.371783023889722
PTGDS	-0.596923607920308	-0.613382254516898	0.690950202867524
PTGIS	-0.046528193238342	-0.399795000858055	0.326161871805907
PTGS2	-0.353953056077711	0.295643134555803	0.696155996742187
PTPRQ	0.112107603474134	-0.00444805832728841	0.124073187543095
PTPRZ1	0.258022628475584	-0.00851015471474251	0.534569336927729
PYGM	0.155833254771572	-0.575373554983632	0.45012885589434
QPRT	0.0274694894312769	-0.380319217138632	0.383750292507988
QRFPR	0.0148121983361273	-0.00327153925435141	0.0983263219467084
RAB38	-0.159395826825631	-0.126928482933008	0.364333099470914
RAB9B	0.134839589813595	-0.0808845537993171	0.399716493036291
RAPGEFL1	-0.196785952479586	-0.0985181018331336	0.371451231472844
RARRES1	-0.308253710903466	-0.238653324928834	0.78532742793773
RASL12	-0.106117372630457	-0.583197778525273	0.297055686459549
RASSF10	-0.244600366885801	0.203053313250591	0.227050326613734
RBMS3	0.0548464828798497	-0.0221188574062947	0.341691175326871
RFPL2	-0.489997154663637	0.199701315029463	0.145822170424448
RGN	-0.128698453616406	-0.408479353744804	0.279636719244704
RGS22	-0.017101268071567	0.0438334246897195	0.0761345159491247
RHBDL3	-0.0659640620657477	-0.0705448977088972	0.232934334741777
RHCG	0.0585451377168315	0.0173760117925008	0.670763835112332
RIPK3	-0.112173060099055	-0.179652624206267	0.247229168351665
RNASE7	-0.0809532946500798	0.000832774138872936	0.234956023408785
RND2	-0.0889473913158895	-0.254774334494085	0.276089751709101
RND3	-0.124207763621386	-0.397088476459119	0.557420402577063
RNF112	0.23103968663273	-0.149354060121877	0.216326136659706
RNF128	0.0875518552793555	-0.131950440966252	0.323570700679388
RNF165	-0.205479626904641	0.117238679350547	0.288437194217995
RNF175	-0.0361932632495439	-0.0947794967173142	0.156696321966991
RNF186	-0.00865242385285299	0.0677246723299283	0.353604965360676
RNF39	-0.110219267496889	-0.256753244713229	0.522586393851183
ROBO1	-0.25171264598107	-0.218008969339202	0.639482765346152
ROBO3	-0.0565031646059439	-0.604943147922745	0.223804646750244
ROR2	-0.428251624490161	-0.403694826940806	0.651753615562042
RPE65	0.0901104664745952	0.0187803636311936	0.43812215122422
RPRM	-0.161322204597164	-0.159885287868494	0.222056748472581
RRN3P1	-0.101838392295928	-0.072911441149582	0.105418943817589
RSPO2	0.242728459350788	-0.147458251582487	0.218173250339825
RSPO3	-0.18141124638523	-0.219067365503321	0.377914390834583
RUFY4	0.0311298039607814	0.0428940293343439	0.151205339802623
S100A14	-0.627928079351602	-0.687414447845613	0.890988157157823
S100A16	-0.27793297806323	-0.573199963729003	0.459636428932503
S100A2	-0.935853365614089	-0.52888897783383	0.504704308066793
S100A9	-0.177746356309778	-0.311654756804761	0.649107776204748
S100B	-0.0711966738309445	-0.319182218994412	0.256407027184111
S100P	0.294100042544271	-0.490203230857803	0.576479238163765
S1PR5	-0.160461464338291	-0.135012896074473	0.365860410643337
SAA1	-0.513874361153869	-0.29246388384262	0.793059333912822
SAA2	-0.0521035294447338	0.195863710547563	1.26602005957609
SAA4	0.036185897148378	0.166693300778136	0.433354292328074
SALL1	0.0558547433311856	0.0293206974769999	0.200059955216833
SALL3	-0.0796455055252374	0.144166366151193	0.451866436316246
SCARA3	-0.225041353737449	-0.403185138861612	0.449073563946861
SCG2	-0.45047070983493	0.238610723930432	0.709114647470185
SCGB1A1	-0.750821161172346	-0.663204851452227	1.19579214359778
SCGB2A1	-0.155572908827424	-0.505798432315903	0.407664007303403
SCGB3A1	-0.286492120333719	-0.565278287050858	1.16817802798227
SCN2B	0.0552539747674325	-0.0933949305816765	0.260073479857777
SCN5A	0.0380567075425587	0.0120961669057621	0.0918527330304337
SCNN1A	-0.433444411465533	-0.512537743168438	0.664898322579701
SCNN1B	-0.371381834363645	-0.304597695300446	0.496342540603018
SCNN1G	-0.0566826448161309	-0.236585038906441	0.940734279815004
SCUBE2	-1.19645806378382	0.153011941834078	0.634244413553562
SCUBE3	0.102359344010774	0.0026094324757235	0.323510502017624
SDR16C5	0.118272627044668	0.00468501752027872	0.12190923871712
SELE	0.329200300503744	-0.271242055900863	0.547687958653278
SEMA3A	0.229734930127536	-0.0118044273498501	0.263538949214964
SEMA3D	0.25367904637607	-0.251296974405349	0.677382780256512
SEMA6D	-0.0069960907472928	-0.0667849512773045	0.35319661202057
SERP2	-0.0944611680023003	-0.457367687837317	0.206722486247823
SERPINA3	-0.347142655447778	-0.284379656513947	0.596563911135603
SERPINB11	-0.20669002358305	0.425663710685603	1.09397626178755
SERPINB1	-0.154660318237919	-0.363799334358969	0.52310578927942
SERPINB3	0.0969428724902165	0.150912041843961	0.885825631479707
SERPINB4	0.0968021220407082	0.130015170253954	0.57226039728062
SERPINB5	-0.241805230490547	-0.440177456410082	1.08129523100254
SERPINF2	-0.341582538873918	-0.432029224134806	0.335164290618273
SERTAD4	-0.209640333769135	0.282873927593594	0.544553777178725
SEZ6L	-0.00258406570102594	0.13900085701062	0.332479020333156
SFN	-0.671494486981992	-0.563129030774988	0.0764215831527961
SGCA	-0.128373129284223	-0.525433858928307	0.136711550141298
SGCG	0.354184270353591	-0.0904467421175586	0.1686731131768
SH3GL3	0.0192457277087098	0.03428180005897	0.114265962404225
SH3RF2	-0.0745946563888034	-0.267513124409829	0.0214425205345378
SHISA9	0.719197125672341	-0.29833470925971	0.714919884283607
SLC14A1	-0.56143580919049	-0.74388466523014	1.27364216604437
SLC15A1	0.048299638373284	0.182450039608506	0.632093846774597
SLC15A2	0.126692127781814	-0.637799251821253	0.479341808956745
SLC16A5	-0.317282885951077	-0.343400191412586	0.855212237331375
SLC18A2	0.278706033999809	-0.060954506056668	1.18560408237777
SLC1A6	0.0164426906717055	-0.00679125003600786	0.142189878612947
SLC22A3	-0.501311723773908	-0.20597819739304	0.554902469619907
SLC24A3	-0.199864402844808	-0.283200899735029	0.349818133907374
SLC26A4	0.0449290179580006	-0.454780096226443	0.727467150668752
SLC26A9	0.022598168790311	-0.0157932348373095	0.118120487546077
SLC27A6	-0.2337521962948	0.508780104380744	0.532455702397931
SLC2A4	0.0960203954463855	-0.511184935218716	0.537856312042274
SLC2A5	-0.0207853848343704	-0.464207090994088	1.32260013194647
SLC2A9	-0.216862227879923	-0.101815900176076	0.466722077030353
SLC34A2	0.0270334732269752	0.198022643087129	0.90811222723539
SLC38A3	-0.0109137851920388	0.0302364848503197	0.218048038404073
SLC39A2	0.0585786512138675	0.136761639260119	1.13029653380132
SLC47A1	-0.0219302573249516	-0.202912007937847	0.289181777060676
SLC4A11	-0.197840145112383	-0.123263250920949	0.131395853396827
SLC5A5	0.0465006845860381	0.0388434151911697	0.136078030606767
SLC5A8	0.187867434869336	-0.0381252379849068	0.674846832207896
SLC6A15	0.138358014567098	0.126655548783368	0.192826222891356
SLC7A14	0.00817816748687588	-0.00470180861071838	0.0527667339875152
SLC7A4	-0.0657241746268918	-0.643835707224896	0.43956743266427
SLC8A1	-0.0289785447512624	-0.220971829628537	0.584452927632005
SLC8A2	0.0852055337544939	-0.00470362942603909	0.165190209736811
SLCO3A1	-0.186490675335649	-0.182444214281998	0.377747216531936
SLFN13	-0.071734485682477	0.0611477587247917	0.172532447758042
SLITRK2	-0.00855631273465291	0.050241569819796	0.263263923063272
SLITRK3	0.157424390837473	-0.00716452768833989	0.305362674615562
SLITRK4	0.0815105128534449	-0.0557863809036939	0.230980205615461
SLITRK6	0.110412959626372	-0.170337348753712	0.58167979053832
SLPI	-1.40157941490792	0.312411268421134	0.351330453201481
SMOC1	-0.189930123473871	-0.608154719235653	0.622133395886136
SNAI2	-0.094241875339682	-0.441483973809312	0.822668532822848
SNAP25	-0.0181903353120398	-0.183204611093436	0.242747814958511
SNCAIP	-0.259487493135281	-0.0949862370891753	0.432995247243593
SNCG	-0.219091659241853	-0.54545780224893	0.288108410338977
SNX31	0.250377663079946	0.24248627536011	0.397018553832305
SORBS1	-0.136867113492664	-0.354519012974652	0.694810297789273
SORCS1	0.0448060906926157	-0.0494741609017655	0.10748804165684
SOSTDC1	0.0287989338543155	0.0453603973875494	0.419147161702985
SOX10	0.0600072362428935	-0.0333179317121441	0.192097201327926
SOX15	-0.238105098135803	-0.425923448694148	0.433666045840107
SOX21	0.0736109170761154	0.0647236971676482	0.23111520291407
SOX2	-0.332866147946945	0.183209415224052	0.476174827678643
SOX7	-0.108662076256278	-0.122717484820108	0.529808850182862
SP8	-0.479427742088741	0.269788769425945	0.580420399130661
SPATA18	-0.101720107856919	-0.256596333861082	0.382800600545591
SPEG	-0.288382094617965	-0.48859423360635	0.251485127335798
SPIB	-0.0561187025621949	0.00937652902785065	0.493348840444132
SPNS3	-0.0924484811456024	-0.0862824302165543	0.0534973768207464
SPOCK3	0.0118826288941745	-0.366439138972379	0.467054090481205
SPON1	0.0238354079645649	-0.18598950382556	0.491045751224739
SRD5A2	-0.0860874754367734	-0.721488438702511	0.580443561576127
SRPX	-0.11150973783764	-0.546784768052521	0.318538811770438
ST6GALNAC2	-0.377065038940061	-0.353862080176553	0.611367110515438
ST8SIA1	-0.00970538098869697	-0.166000600434523	0.184829023106135
STAC2	-0.137401092744022	-0.0854913943091244	0.636630729446289
STAC	0.270107404117037	-0.285852140296001	0.495695260746381
STOX2	0.0149687033125764	0.0403749894101807	0.325918840910353
STXBP5L	-0.0459408521999485	0.322636824242103	0.238548317373527
SV2B	0.213720747707387	-0.0644912499164868	0.665357695875683
SVOPL	-0.00424592428407644	-0.0182939224356658	0.128412599193714
SYNM	-0.359039426831316	-0.737346694207966	0.663568118435453
SYNPO2	-0.159221990895654	-0.480433454682427	0.790036292442953
SYT10	0.0510744595561397	0.0232007185676605	0.137341529916524
SYT13	-0.729218416905695	1.00211870745535	0.44866699386413
SYT16	0.156788076856711	0.114457894549793	0.333656633981088
SYT3	0.128935096756213	0.230379454159544	0.39441075583822
SYT6	0.163101596699935	0.129623547416165	0.315923634777701
SYT8	-0.0591677448249196	0.0900754908418683	0.207919022989361
TCEAL2	-0.377111549196445	-0.696044842392101	0.691025252909626
TEKT2	0.0678787169964943	0.191687362862744	0.119853655871942
TEPP	-0.0128670801407832	-0.0219650767908129	0.147994172555055
TFCP2L1	-0.396957406130817	-0.217524522309844	0.75469419622494
TF	-0.441666820460542	-0.0679407773285258	0.724133499676017
TGFB3	0.187569331689891	-0.59197070796977	0.655205183402156
TGM1	-0.245150727669538	-0.144058783000011	0.446927681690502
TGM4	-0.026080956945152	0.311898810083696	2.78994484481634
TGM5	0.0142869262955145	0.0266406480271459	0.172938193552289
TG	0.139768011562	0.244339653632141	0.622596934038254
THSD4	-0.190763164112479	-0.281137782136035	0.741072649694274
THSD7B	0.0206886953632182	0.0418339905305862	0.304133982102144
TIMP4	0.0213596181540378	0.19790733249605	0.412215344922938
TLR10	-0.00405641837190947	0.113284825282054	0.223417379941532
TLR3	-0.0983980112384593	0.0113967263897378	0.597693749592255
TMEM106A	-0.0560186747241263	-0.135059006643693	0.320995124164244
TMEM132C	0.15913745245518	-0.0571688374736856	0.245237686105866
TMEM139	-0.122092013805052	-0.00623819661778586	0.204447596927367
TMEM200B	-0.195726428740874	-0.411460611985046	0.219555103289078
TMEM213	0.0197742862965302	0.00064512493083313	0.193110369320772
TMEM35	-0.291650491869339	-0.653491877911463	0.647147024970758
TMEM40	-0.13662443711958	-0.094063999724473	0.62675472581797
TMLHE	-0.12939674581961	-0.267845523863613	0.434752794217988
TMPRSS11A	0.0228874135363217	0.0200297439951866	0.190188340524422
TMPRSS11D	0.00887726292858235	0.0124045770875658	0.105093703234156
TMPRSS4	-0.224709821735589	0.336668776977647	0.616606989484589
TMPRSS6	-0.00525443250113973	0.00841444285982877	0.0634349777602035
TNC	-0.219078851516919	-0.21377582812242	0.577258385420144
TNFRSF10D	-0.0900744725644436	-0.0428150678985577	0.234260326486155
TNS1	-0.287442601062804	-0.353473172919408	0.793562997743507
TNS4	-0.679904319655172	-0.686765613718511	1.1170608459349
TP53AIP1	0.044427577351362	-0.0861442896703371	0.163736358780122
TP63	-0.568952527095818	-0.545675828232677	1.29397480183788
TP73	-0.0404530463058104	-0.275482729232617	0.335506672199042
TPM2	-0.375018644931103	-0.771352118075499	0.33418648822718
TPRG1	-0.039842864118815	-0.0217721068600112	0.148899192529618
TPRXL	-0.00768572798111068	-0.0460104757926772	0.231213592103666
TRHDE	0.149131785491495	0.00424959019246297	0.222547294270949
TRIM17	-0.119267592189422	0.0792641191951219	0.18054414016376
TRIM22	-0.217063076804722	-0.118079330199098	0.564851636872292
TRIM29	-1.07146673807271	-0.91198413973388	1.09790377074221
TRO	-0.110410833672414	-0.307529255049589	0.348163167159588
TRPC4	-0.0871369192695187	-0.168856703235961	0.318520748016484
TRPC6	0.0968959331086417	-0.0837172691874657	0.240059962304362
TRPM6	0.131847812344462	-0.102050685806879	0.165378151485987
TRPV4	-0.518290357548108	-0.225697472462548	0.449682620769084
TSLP	0.189303910148337	-0.130547444893163	0.298466984851953
TSPAN2	-0.24585088314644	-0.215876068032517	0.355242106526449
TTC22	-0.101889386117631	-0.251589070863905	0.29574228192954
TWIST2	-0.122693555677566	-0.324687457845684	0.193259923058094
UBXN10	0.0259845894945588	-0.151381030319468	0.323217584762004
UNC5D	0.225982435820103	-0.00943112671837464	0.58271352778896
UPK1A	-0.382822544733965	-0.298989624299621	0.988545376281229
USP44	0.0211350591825884	-0.0118032503747353	0.142112037481976
UTS2	0.0899992864176414	0.0207454880863894	0.323149158780956
VANGL2	-0.335826490053256	-0.375191796792573	0.290601501969652
VAV3	-0.162936333902929	-0.0170944343355428	0.495110546935067
VGLL1	-0.208153346488471	0.0483925227141899	0.459499525838443
VGLL3	1.5437179108976	-0.575476798846081	1.27499817038414
VILL	-0.376475865988068	-0.519230535679752	0.289316923215586
